timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-27T17:30:09,codecarbon,34fabf54-03e5-4bc4-b532-bc3ecac74fa4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0354185000032885,1.1631880858512036e-08,3.284125769705677e-07,42.5,0.0,5.899243354797363,3.657561806600522e-07,0,2.0941986178778875e-08,3.866981668388311e-07,Norway,NOR,trøndelag,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,20,13th Gen Intel(R) Core(TM) i7-13700H,,,10.4037,63.4306,15.731315612792969,machine,N,1.0
2025-03-22T15:33:24,codecarbon,0ac8a6cf-25de-49a3-8339-347b758dc149,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0187437999993562,6.6510682026415555e-09,3.548409715676638e-07,42.5,0.0,5.899243354797363,2.1152604159498082e-07,0,9.586598120496504e-09,2.2111263971547729e-07,Norway,NOR,trøndelag,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,20,13th Gen Intel(R) Core(TM) i7-13700H,,,10.4037,63.4306,15.731315612792969,machine,N,1.0
2025-03-27T10:58:07,codecarbon,a6eddfb2-2504-4653-94eb-b252f91ad5d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0137134999968111,4.65701310814636e-09,3.395933284157416e-07,42.5,0.0,5.899243354797363,1.483722222878391e-07,0,6.4486922117075015e-09,1.5482091449954656e-07,Norway,NOR,trøndelag,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,20,13th Gen Intel(R) Core(TM) i7-13700H,,,10.4037,63.4306,15.731315612792969,machine,N,1.0
2025-03-29T11:29:27,codecarbon,6c613ea9-473f-433f-9604-24884863edfd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0189240999752655,6.130601372866956e-09,3.239573549537288e-07,42.5,0.0,5.899243354797363,1.9596159820341402e-07,0,7.848287862641709e-09,2.0380988606605574e-07,Norway,NOR,trøndelag,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,20,13th Gen Intel(R) Core(TM) i7-13700H,,,10.4037,63.4306,15.731315612792969,machine,N,1.0
2025-03-30T15:50:16,codecarbon,0a7e3c78-bccd-4b7d-ba89-b27272be89c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0194848000537604,6.2988015538794525e-09,3.232674462401699e-07,42.5,0.0,5.899243354797363,2.0121743032682893e-07,0,8.184217076078379e-09,2.0940164740290734e-07,Norway,NOR,trøndelag,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,20,13th Gen Intel(R) Core(TM) i7-13700H,,,10.4037,63.4306,15.731315612792969,machine,N,1.0
2025-04-05T13:40:40,codecarbon,8280a08b-3811-4ff3-927e-34a6f4d210a6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.02038229996105656,6.885951412549565e-09,3.3783976419276564e-07,42.5,0.0,5.899243354797363,2.1752326344236887e-07,0,1.1397993623773565e-08,2.2892125706614244e-07,Norway,NOR,trøndelag,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,20,13th Gen Intel(R) Core(TM) i7-13700H,,,10.4037,63.4306,15.731315612792969,machine,N,1.0
